,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
Ermitage Selz USD,0.02425876,0.011184211,0.009108653,0.010638298,0.012440191,0.012917454,0.040746501,0.03257621,0.037047757,-0.002790957,0.011195074,-0.04234708,-0.011271676,-0.005261619,0.028504261,0.044571429,0.036105033,0.008711721,0.052080607,0.030845771,0.014237452,0.019034023,0.014709316,0.034284399,0.06028921,0.032731851,0.016659894,0.033173461,-0.002321083,-0.006010081,-0.003510825,-0.057936974,-0.009141907,0.065003145,0.04410317,0.005845748,0.033370829,-0.013969521,0.008831647,0.002188583,0.002365787,0.043391431,0.038976857,0.053759839,-0.002542912,0.06166348,-0.003001651,0.087008882,-0.004293034,-0.067037552,-0.01639833,-0.040163686,0.004421285,-0.023738406,0.00547504,0.024503523,0.015319681,-0.024326405,-0.015306928,-0.003525641,-0.012383403,0.014655594,0.013320494,0.038802661,0.03094984,0.027062999,0.047228222,0.025299051,0.011935095,-0.038563477,0.02122674,0.058712377,0.043855176,-0.016121153,-0.010799404,0.050194504,0.034293225,-0.002772643,-0.029425394,0.018381475,-0.002344116,0.033599624,0.033303023,-0.00296997,0.046006178,-0.044299125,-0.027921863,-0.059037239,0.016409266,0.036087369,0.067369386,0.002254186,0.094998393,-0.017703443,-0.05028378,-0.033864542,0.009224091,0.017204301,0.08012685,0.012526913,-0.017687995,0.052248352,-0.017018889,-0.046232877,0.011071215,-0.100720134,0.006472137,0.040108992,0.083935869,-0.064675174,-0.034211886,0.03125,0.057492736,-0.023258096,0.073646137,-0.037057833,0.055296404,-0.037848789,0.045750383,0.156781988,-0.0077,0.0828,0.0008,-0.146998234,-0.016042781,-0.039358345,-0.0604,0.0253,0.008619873,-0.011363636,-0.024983376,0.01441933,0.005186323,0.024269062,0.023507463,0.004921619,0.026754943,-0.048228955,-0.034431555,-0.005286428,-0.02135472,-0.015106635,-0.007919799,0.014652385,-0.00298775,0.023274398,0.059449434,0.028563531,-0.005822807,-0.016129032,-0.060078762,0.03030303,0.009268016,-0.024831334,0.031805516,0.031663252,0.015797075,-0.0135,0.0039,0.029073941,0.090774329,0.0404,0.0736,0.00501002,0.016593078,0.061646235,0.014516661,0.0185,0.0116,0.01635101,0.010000621,-0.025215252,-0.020378549,0.002382946,-0.04157029,0.002279279,0.042204535,0.013669619,0.046090535,0.028566241,-0.014180641,0.033305479,-0.023278651,-0.039623869,0.018597204,0.030832477,0.029030555,0.017895817,0.028107503,-0.006970918,0.003180871,0.027443691,0.056400979,-0.0165206,0.022534057,0.047981569,-0.029439878,-0.020681505,0.002514079,-0.008526432,-0.006677459,0.003055612,0.018125508,0.014411809,0.025464556,-0.005512943,0.026367799,0.029823408,0.016144479,-0.016516314,0.023867111,-0.028481013,0.012341148,0.031238557,-0.021810733,0.039309942,-0.028659116,0.016777179,-0.0351,0.0147,0.0365,-0.0028,-0.0224,-0.0321,-0.112,-0.1185,-0.0612,0.0057,0.0057
Eureka (Euro) Ltd (Class A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005398111,0.042436041,0.118824395,0.009054122,0.0016208,0.015697985,0.053067258,-0.026795184,0.015978076,-0.006215001,0.02314249,0.029103771,0.098515113,-0.012350762,0.014450465,0.073140666,-0.004084237,0.026656414,0.036699538,0.006502107,-0.012202417,0.055589197,0.123565856,0.088838967,0.042389571,0.057939721,0.00612297,-0.008705942,0.015859482,0.014856471,0.024646431,0.018241989,-0.023147047,-0.027266088,0.00158505,0.013493253,0.004273504,0.010065466,0.002106457,0.00088932,0.008885299,0.001281025,0.01727171,0.011240371,0.002020987,-0.004887131,0.013096352,0.008079409,0.005801084,0.003490931,0.007335703,-0.007507508,0.002193646,-0.002943618,0.014004542,0.018962299,0.019781669,-0.001293196,-0.005395295,-0.00607551,-0.004293407,-0.014543594,0.009492732,0.011093153,0.018164644,0.003496753,0.040605888,0.038679697,-0.014211461,0.032903958,0.008270871,-0.016085619,0.041164593,0.027901157,-0.010041994,0.002599902,-0.011668299,0.013090954,-0.016412518,0.000809414,0.021836506,0.007305936,0.018099728,0.032386909,-0.005175388,0.00566474,-0.001551903,-0.025847677,-0.002009219,0.028363335,0.025600276,0.005468346,-0.00078173,-0.029673093,0.041983414,0.028077157,0.060964464,0.019711173,0.028075929,0.036299483,-0.034981343,-0.005461576,0.01540555,0.016224754,-0.000329676,0.027183643,0.015502454,0.02312452,0.019070322,0.001516136,0.018079585,0.013170193,0.026626971,0.000857697,-0.017140019,-0.013452873,0.005555513,0.031893479,-0.031232215,-0.00736895,-0.057870761,0.017729271,-0.068669758,0.056397856,0.039391998,0.003398391,-0.040471597,-0.01715741,-0.09464927,-0.049711273,-0.000634082,0.016760958,0.041081643
Eureka (Euro) Ltd (Class B EUR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,-0.018858561,0.042488619,0.026977196,-0.010677502,0.001814709,-0.012107923,0.012159815,-0.016971777,0.000193986,0.02094647,0.006648936,0.017361766,0.031719533,-0.005843222,0.005063749,-0.002159244,-0.026507979,-0.002593313,0.027672022,0.024939008,0.004848805,-0.001403755,-0.030486733,0.041504304,0.027407987,0.060128726,0.019012622,0.027438068,0.035479933,-0.035590598,-0.006112469,0.014683272,0.015455716,-0.000969932,0.02613891,0.015138282,0.022368798,0.018373072,0.000895193,0.017337461,0.01244343,0.025916704,0.000195325,-0.017836219,-0.014117179,0.004907563,0.031174739,-0.032178604,-0.008177906,-0.058664568,0.016872487,-0.069406199,0.054931639,0.038693976,0.002838942,-0.041220742,-0.018003745,-0.095409211,-0.050506688,-0.001451503,0.015904233,0.040232304
Eureka (Euro) Ltd (Class B USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,-0.020067554,0.04136253,0.026674455,-0.011283899,0.001150858,-0.005651882,0.004431599,-0.017360445,-0.000292826,0.021089631,0.006406579,0.017482185,0.032869549,-0.005514872,0.005181818,-0.001627928,-0.025998732,-0.001488095,0.027943368,0.025643349,0.006007598,-0.000351278,-0.028639199,0.041602605,0.028566467,0.063734594,0.019760336,0.029338521,0.037650261,-0.034681239,-0.005056985,0.016461842,0.017314725,0.000440173,0.027205397,0.016561965,0.023525281,0.019279588,0.001817447,0.018611906,0.013654287,0.0265504,0.000950808,-0.017289361,-0.013275762,0.006661877,0.032050931,-0.032187148,-0.007469958,-0.057918848,0.01597777,-0.072136752,0.053647752,0.03762764,0.00168509,-0.042931162,-0.019545806,-0.093008247,-0.045857053,-0.002900232,0.015873016,0.036894634
Eureka (US$) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036,0.043757527,0.119326923,0.011167425,0.003228273,0.016936235,0.053792989,-0.027894113,0.01690782,-0.003996803,0.024959872,0.030224728,0.098198678,-0.008374282,0.016122278,0.073494059,-0.00230341,0.027512345,0.03882162,0.007990868,-0.009834893,0.057428365,0.117841284,0.089631289,0.044026921,0.057883427,0.007574796,-0.007601848,0.018197977,0.018122116,0.025107165,0.018478694,-0.020958786,-0.023963575,0.003682789,0.014147097,0.005507538,0.011194627,0.002807212,0.001143398,0.007718967,0.000742536,0.016636076,0.011216533,0.001405508,-0.006145209,0.011564886,0.006791684,0.004084998,0.002276799,0.006032845,-0.008772904,0.00018672,-0.004293768,0.012524374,0.016776535,0.018976507,-0.002716614,-0.007168459,-0.007472924,-0.006947223,-0.015310234,0.007960125,0.010295963,0.017934763,0.002655375,0.03961778,0.035044236,-0.016163901,0.032791319,0.006808288,-0.016938132,0.039850519,0.027255669,-0.010681115,0.00172117,-0.012433615,0.012337087,-0.017342666,0.000317995,0.022030073,0.00718507,0.018498502,0.032959369,-0.003992133,0.006159559,-0.001083773,-0.025452306,-0.00072213,0.029116859,0.026859383,0.006895373,0.000650857,-0.028477701,0.042586016,0.029818243,0.064606208,0.020984007,0.030180585,0.038545349,-0.033501189,-0.004052392,0.017462278,0.018447989,0.00130887,0.028103919,0.017482121,0.024322214,0.02015031,0.002882767,0.019482572,0.01445282,0.027443774,0.001382627,-0.015988294,-0.012424992,0.007557017,0.03294433,-0.031478148,-0.006434855,-0.057096429,0.016942847,-0.071338208,0.054767975,0.037979948,0.002446338,-0.042118087,-0.018668599,-0.093014928,-0.04439235,-0.0012653,0.015461385,0.037530236
Eurizon Equity Hedge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002273,0.002333696,0.001589668,0.01469476,0.006657231,0.00276807,0.009673629,0.00199595,0.017182579,0.000589289,0.006071286,0.016290645,0.012903422,0.00341291,-0.004429581,-0.010612718,0.00951876,-0.002349045,0.00245055,0.011895459,0.001346229,0.014908289,0.010535294,0.004639777,0.014449807,-0.000511389,-0.015364155,-0.002612167,0.018326922,0.01250365,0.012420696,0.022162117,-0.0264148,0.018088774,0.020815969,0.035141623,0.010841644,0.021440634,0.018476881,-0.034993708,-0.008904804,-3.75E-05,0.007167673,-0.001292389,0.008087884,0.01508631,0.021035745,0.006379113,0.004545019,0.014447407,0.011035651,0.019909023,0.010730212,0.006660715,-0.020313676,0.015587788,0.029171169,-0.017055931,0.011765383,-0.038681933,0.015716266,-0.024314156,0.008946157,0.015267563,-0.002052652,-0.031118227,-0.009041152,-0.059043848,-0.030543335,-0.002287288,-0.003714713,0
Euronova Smaller Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.037790698,-0.018126888,0.017435897,-0.005040323,-0.032421479,-0.010471204,0.032804233,0.018442623,-0.036217304,0.020876827,-0.061349693,0.027233115,0.012725345,0.017801047,0.027777778,0.008008008,0.015888779,-0.007820137,-0.008866995,-0.023856859,-0.00610998,-0.015368852,-0.029136316,-0.006430868,0.018338727,-0.013771186,-0.008592911,-0.021668472,-0.006644518,-0.001114827,-0.003348214,0.022396417,0.024096386,0.059893048,-0.013118063,0.096114519,0.056902985,0.006178288,0.043859649,0.036134454,-0.02108678,0.018227009,-0.030105777,0.043624161,-0.009646302,-0.001623377,-0.015447154,0.042939719,0.030087094,0.037663336,0.052592593,0.038001407,-0.004067797,-0.012933969,0.033793103,0.040693796,0.042948718,0.017209588,0.064048338,-0.042589438,0.042704626,0.032423208,0.060055096,0.052494802,0.010864198,0.023937469,-0.063931298,-0.05606524,-0.010799136,0.03220524,0.020095188,0.036806636,-0.003,0.054162487,0.066127498,-0.010263275,0.042380523,0.03633218,0.020033389,-0.009410802,0.001239157,-0.0330033,0.000853242,0.020460358,-0.060985798,0.008451957,-0.065284517,0.005663049,-0.015016424,0.002858504,0.009501188,-0.073411765,-0.0126968,0.020061728,-0.061522945,-0.144008598,-0.052730697,0,0.007952286
Europanel Long Short II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00941,0.015342626,0.015206406,0.010646028,-0.035421693,-0.019134171,-0.009359606,0.001591228,0.001290774,0.025089596,0.004643552,0.018777175,0.021360549,0.013511089,-0.005478265,0.021851121,0.00700757,0.00374747,0.008800018,-0.034804918,0.015885094,0.025879954,-0.010686365,0.007348438,-0.017139045,-0.005277083,-0.021396417,0.013596726,0.024652898,0.012560959,-0.012055774,-0.024051247,-0.030352721,-0.046253134,0.001371328,-0.002641182,0.008044408
Europanel SICAV Euro Long/Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0079,0.0189,0.0003,0.0026,-0.0301,-0.0223,-0.0012,-0.0325,0.0079,0.0062,-0.0029,-0.0101,-0.0082,-0.0116,0.0002,0.0139,0.0016,0.0028,0.0046,-0.0001,0.0157,0.0125,0.0132,0.0326,0.0329,-0.0043,0.0046,-0.0176,0.007,0.0049,0.0009,0.0139,0.0067,0.0115,0.02,0.0269,0.0161,0.001,-0.0083,-0.0055,0.0156,0.0232,0.0127,0.0184,-0.0325,0.0135,0.0243,0.0305,0.0171,0.0178,0.0126,-0.0358,-0.0126,-0.0046,0.0004,0.0028,0.0245,0.0072,0.0292,0.019,0.0037,0.0135,0.0159,0.0101,0.0015,0.0003,-0.0223,0.0171,0.0272,-0.0132,0.0056,-0.0334,0.0041,-0.0217,0.0179,0.0259,0.0124,-0.0305,-0.0171,-0.0568,-0.0339,-0.0011,-0.0068,0.0076
Eurosec Fund-HI-CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0084301,0.003659651,0.020755956,0.021653681,0.012102882,0.01785869,-0.037491629,0.012097131,0.029481458,0.030771971,0.02166956,0.027835956,0.018471178,-0.043262719,-0.00967621,-0.000597335,0.002343416,0.000746928,0.021331229,0.005501793,0.02769582,0.003580712,-0.005492754,0.023602507,0.0165102,0.016332242,0.000490937,-0.014500305,-0.032914349,0.013623725,0.016302959,-0.028811418,-0.001544701,-0.062704614,0.009249756,-0.02268972,0.016119615,0.017510781,-0.014512443,-0.031741661,-0.008785735,-0.067181807,-0.034898779,-0.013243555,-0.006243749,0.006517948
Eurosec Fund-HI-USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0066756,0.005719481,0.02189507,0.023373975,0.015430619,0.019881945,-0.034853607,0.015505955,0.032547933,0.03554223,0.02329989,0.031399128,0.023084784,-0.040081023,-0.005680387,0.003038689,0.005756104,0.003855308,0.024663713,0.008960711,0.029835071,0.005861923,-0.003081944,0.02658618,0.019710624,0.018470732,0.00274152,-0.012145051,-0.030390055,0.016137734,0.018907277,-0.02714522,0.001308344,-0.063024234,0.011907839,-0.023075512,0.015571092,0.017877423,-0.014493995,-0.030626855,-0.007020813,-0.065372161,-0.030773633,-0.010251992,-0.003675758,0.005768221
Eurosec Fund-HP-CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068854318,0.020593356,0.021442659,0.011949136,0.017712945,-0.037683845,0.011895043,0.029305391,0.030609836,0.02155457,0.027636977,0.01836372,-0.043447878,-0.009894866,-0.00074949,0.00215026,0.00059892,0.021195397,0.005323209,0.027496436,0.003356587,-0.005748682,0.023364353,0.016255932,0.016086173,0.000179174,-0.014752325,-0.033133655,0.013369147,0.016071489,-0.029075338,-0.001789378,-0.06301847,0.009010995,-0.022800943,0.01577656,0.017341292,-0.014773322,-0.031993956,-0.009014175,-0.067436791,-0.035147979,-0.013478697,-0.006478019,0.006283444
Eurosec Fund-HP-USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002718,0.018898634,0.019688392,-0.004770667,0.002546264,-0.008218746,0.004143912,-0.002250812,-0.000375659,0.008500054,0.001192809,0.007747856,0,0,0,0,0,0,0,0,0,0,0,0,0.138020806,0.035403552,0.023087767,0.031213654,0.022954129,-0.040285964,-0.005815219,0.002803019,0.005649824,0.003625071,0.024560672,0.008695461,0.029706757,0.00554357,-0.003263185,0.026301408,0.019522178,0.018178093,0.002437272,-0.012367001,-0.03060738,0.015841968,0.018638473,-0.027366135,0.00104234,-0.063390243,0.011640746,-0.023129,0.015271475,0.017606905,-0.014723967,-0.030877832,-0.007260037,-0.065578478,-0.031048136,-0.010480443,-0.003913267,0.005824504
Eurosec Fund-HR-CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009435,0.002592561,0.019675006,0.021004806,0.011339105,0.017244479,-0.038156435,0.011459145,0.028808402,0.030100061,0.021075139,0.027171622,0.017860698,-0.043964745,-0.010325148,-0.001260213,0.001665834,0.000100163,0.020653122,0.00483647,0.027014045,0.002964774,-0.006151166,0.022933348,0.015899939,0.015651088,-0.000227167,-0.015140582,-0.033608671,0.012993536,0.015656637,-0.029484072,-0.002200652,-0.063434903,0.008600658,-0.023247145,0.015381995,0.016940265,-0.01519861,-0.032450854,-0.009402072,-0.067874808,-0.035579427,-0.013819755,-0.006916486,0.005874555
Eurosec Fund-HR-USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0076699,0.00458023,0.020801801,0.022821075,0.014669952,0.019232007,-0.035561563,0.014913268,0.031815136,0.034883304,0.022660973,0.030739025,0.022456751,-0.040763478,-0.006289076,0.002335153,0.005087561,0.003171574,0.02407587,0.008251813,0.029147006,0.00514966,-0.003643682,0.025880606,0.019101128,0.017758983,0.002094195,-0.01280523,-0.031044684,0.015459677,0.018202225,-0.027791276,0.000669291,-0.063816124,0.011242524,-0.023586765,0.0148792,0.017213639,-0.01517136,-0.03128572,-0.007645547,-0.066074982,-0.031415534,-0.010969484,-0.004340226,0.005465982
Eurosec Fund-I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0072415,0.005004137,0.021858297,0.022629924,0.013810573,0.019038681,-0.0365072,0.013387846,0.030904221,0.032463478,0.022792567,0.028903481,0.020300406,-0.041824747,-0.008480875,0.000810941,0.003757408,0.001982385,0.02285673,0.006804758,0.02881093,0.004978854,-0.004266175,0.025014115,0.017527384,0.017754985,0.001887853,-0.013124482,-0.031733447,0.014890421,0.017821963,-0.027448779,0.000270877,-0.062859448,0.011407816,-0.021559581,0.017073162,0.019224806,-0.012668406,-0.029155795,-0.007195882,-0.067081242,-0.036150534,-0.007402234,-0.003065441,0.009308505
Eurosec Fund-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0157,0.023727479,0.011540681,0.019585473,0.021820216,-0.010859646,0.003782637,0.020680147,-0.018370104,0.001376021,0.011817516,0.001358081,-0.018264014,0.008749309,-0.028667945,-0.003289783,-0.000188608,0.005847953,0.008345836,0.002789919,0.008624687,0.006987863,0.001917458,-0.018773353,-0.027119903,0.001527446,-0.010008579,-0.006162141,-0.006103468,-0.004581343,-0.010477869,-0.012370114,-0.001402806,0.014148104,0.012466607,0.007915567,0.010083382,0.015454022,-0.002552226,0.010235027,0.007692308,0.003258239,0.020042683,0.019830801,-0.003567924,0.003401665,-0.006334196,0.005027833,-0.000893336,0.001072961,0.009289032,0.002389381,0.007504194,0.014546092,0.018569701,0.012295429,-0.0051935,-0.007494106,0.004920675,0.021696919,0.022475624,0.013576855,0.018896508,-0.036700837,0.013241267,0.030706326,0.032280647,0.022605682,0.02873775,0.020199126,-0.042055747,-0.00864849,0.000665385,0.003620244,0.001766784,0.022707231,0.006682475,0.028551035,0.004788341,-0.00448926,0.024767587,0.017263557,0.017436444,0.001635269,-0.013322014,-0.031967701,0.014631478,0.017587601,-0.027680286,0,-0.063134237,0.011195115,-0.021710999,0.01675485,0.019008384,-0.012979644,-0.029390629,-0.007329533,-0.067422434,-0.036308381,-0.007717842,-0.003261688,0.009061923
Eurosec Fund-R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008252,0.003905629,0.020804695,0.021955359,0.013133407,0.018404622,-0.037164876,0.012730792,0.03021728,0.031756338,0.022211559,0.028256146,0.0196894,-0.042579893,-0.009086857,0.000148749,0.003055979,0.001337992,0.02219104,0.006171243,0.028142303,0.004351812,-0.004891485,0.024297427,0.016865455,0.017058143,0.001259635,-0.013771722,-0.032357645,0.014222531,0.017169387,-0.028110262,-0.000414986,-0.063547196,0.010792693,-0.022086194,0.016303305,0.018542809,-0.013365433,-0.029801751,-0.007772734,-0.067772756,-0.036798072,-0.008047411,-0.00375742,0.00865759
EV Smaller Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,0.006147541,-0.023625255,0.051522737,0.038682801,0.022536287,0.015689204,0.04523722,0.062631949,0.005298013,0.024538867,0.018325028,-0.009471192,0.013545817,-0.015251572,-0.04694236,-0.008711677,0.0037181,-0.046135713,0.00776699,0,-0.043790506,-0.00934237,0.050480769,0.022355219,-0.062327824,-0.002019831,0.027046918,-0.012898603,-0.038838476,-0.034365559,-0.020336332,0.0499002
Everyoung Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01184,0.004447343,-0.018072791,0.042774852,0.100985913,-0.02851577,0.080371582,0.063320139,0.147037777,0.063762187,0.10908718,0.025849216,-0.049567642,-0.029949738,0.009519562,0.029596722,0.04242524,0.059009294,0.106223907,0.122224897,0.002453556,-3.00E-05,0.027540052,0.041510503,0.109232307,0.052451346,0.101202178,0.067433239,0.149263255,0.196645252,-0.132274549,0.069089453,-0.224463974,0.06448155,-0.130690023,0.08566764,0.016643949,-0.156546711,-0.019980925,-0.087748183,-0.222381542,-0.202587415,-0.072060628,0.250712705,-0.094627838
