,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
Drury Diversified LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0546,0.0104,0.0584,-0.0136,0.0317,0.0671,0.0021,-0.0712,0.0471,0.1561,-0.0543,0.0223,0.0531,-0.0491,0.0193,0.0694,0.0386,-0.1149,0.0577,0.0014,-0.0192,-0.0206,-0.0395,-0.0585,0.1048,0.0579,0.039,0.041,-0.1244,-0.0659,0.103,0.0921,0.0696,-0.072,-0.0466,0.1021,-0.0714,-0.0509,-0.0077,0.0503,0.1458,-0.0077,0.0643,0.0251,0.1095,0.0222,-0.075,-0.0655,-0.013,-0.0038,-0.0587,0.0836,-0.0115,0.0765,-0.0036,-0.0221,-0.0404,0.0046,-0.0569,-0.0391,-0.0232,-0.0065,0.0164,0.0166,0.0103,0.0773,-0.0246,-0.0025,-0.0057,0.0051,0.0242,-0.0185,-0.0079,-0.0627,-0.0111,0.0112,-0.0426,-0.0593,0.0395,0.0356,-0.0299,0.0066,0.0443,0.0396,0.0854,-0.0494,-0.037,0.0292,0.0051,0.0424,-0.0389,0.0886,0.0998,-0.0675,-0.054,0.0728,0.0661,-0.0952,0.0216,0.1625,0.2062,0.0701,0.0553,-0.0105
Drury Offshore Diversified Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0081,0.027,0.1367,-0.0198,0.0648,0.0302,0.1112,0.0255,-0.0818,-0.0653,-0.0124,-0.0045,-0.0595,0.0779,-0.0092,0.0698,-0.0031,-0.0215,-0.0469,0.0037,-0.0527,-0.0382,-0.0224,-0.0046,0.0175,0.0112,0.0122,0.082,-0.0263,-0.0031,-0.0042,0.0067,0.0276,-0.0179,-0.011,-0.0609,-0.009,0.0126,-0.0407,-0.0569,0.0308,0.0366,-0.0349,0.0019,0.0305,0.037,0.0807,-0.0527,-0.047,0.0346,-0.002,0.0421,0.0378,0.0666,0.0876,-0.0614,-0.0362,0.0725,0.0507,-0.1016,0.0061,0.1371,0.1804,0.0714,0.0497,-0.0108
DUNN Combined LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,0.029,0.0414,-0.0264,0.007,0.0378,-0.0833,0.0145,-0.043,0.0394,-0.021,-0.0696,-0.1183,-0.0506,-0.0522,-0.0018,0.047,-0.0615,0.0741,0.2063,0.2727,0.0537,0.0227,0.0673,-0.1266,0.0066,-0.096,-0.0313,0.1538,0.0498,0.1878,-0.2408,0.0587,0.005,-0.0667,0.0084,-0.054,0.0539,0.243,0.1819,0.1133,0.141,-0.1617,-0.0949,0.1388,0.0805,0.1422,-0.2066,0.0004,0.1211,-0.1,-0.0142,0.1153,-0.0919,-0.0511,-0.0439,-0.0297,-0.0156,0.1216,-0.0052,-0.1559,-0.0489,-0.0735,-0.0631,0.0837,0.0024,0.1096,0.0924,-0.04,-0.041,-0.0654,-0.033,-0.0823,0.1272,0.0911,-0.0395,-0.0494,-0.0513,0.023,0.0436,-0.0475,-0.0747,-0.0301,0.1141,0.1325,-0.0594,-0.0725,-0.0392,-0.0322,-0.0247,-0.0355,0.036,-0.0091,0.0187,-0.1181,-0.0607,0.041,0.0747,0.0488,-0.2201,-0.2439,0.1568,0.0476,0.0148,0.0683,0.1475,0.3163,-0.0965,-0.0675,0,0.0736,-0.089,0.0023,0.0631,0.2513,0.1342,0.066,-0.0426
DYNAMIC Offshore Fund Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018,0.0415,-0.006,0.007,-0.0285,-0.0357,0.0797,-0.0129,0.0317,-0.0215,0.005,0.015,0.0303,0.0428,0.0083,0.0254,0.0411,0.0428,0.0081,0.0402,-0.027,-0.0691,0.0822,-0.0694,0.0147,0.0262,0.0004,0.0318,-0.0378,0.0386,-0.0053,0.067,-0.0019,-0.008,0.0157,-0.035,0.052310903,0.013937524,-0.026527612,-0.062038975,0.04021271,0.026007315,0.0422,0.0151,-0.0132,0.0663,-0.0946,-0.0434,-0.0337,-0.0138,0.0162,0.0258,0.0024,0.071,-0.0183,0.0135,0.0474,0.0498,0.0343,0.0381,0.0359,0.0309,-0.0513,0.0329,-0.0216,0.0358,-0.0127,0.0015,-0.0111,-0.0014,0.0115,0.0376,0.0116,-0.0025,0.0135,0.0135,0.0388,-0.0165,0.0324,-0.0553,0.0749,0.0679,0.0294,0.0693,-0.0042,0.0529,0.0826,-0.0288,-0.0543,-0.055,0.031,0.0488,0.1091,-0.0076,-0.0548,0.002,0.0121,0.0027,0.0454,-0.0153,0.0192,0.0021,-0.1611,0.0645,0.0477,0.0218,-0.0125,-0.034,0.0802,0.0224
Eckhardt Futures (Cayman) Limited A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083,0.0558,-0.0209,0.0574,-0.0239,0.0081,0.0275,-0.0456,-0.0083,0.0397,-0.0044,0.0263,0.0225,-0.003,-0.0103,-0.0206,-0.0141,0.1102,0.0164,0.0739,-0.0051,0.0034,0.048,-0.0075,-0.0174,0.0053,0.0027,-0.0071,0.0099,0.0286,-0.0217,0.0433,-0.0072,-0.0443,0.0009,-0.0359,-0.0272,0.0439,0.0085,0.058,0.0438,-0.0117,-0.0334,0.0022,0.0139,-0.0183,0.0608,0.0325,-0.0021,0.0403,-0.0184,0.0028,0.0075,0.0035,0.0079,-0.0215,-0.0429,0.0499,0.014,0.0189,-0.0357,0.0196,-0.0171,0.0075,0.0629,-0.0274,0.0041,0.0075,-0.0406,0.0328,0.0183,0.0576,0.0128,-0.0188,0.1225,0.0552,0.0315,0.0391,0.0177,0.0964,0.0016,0.0012,0.0159,0.0297,-0.0554,-0.0262,0.0278,0.0015,0.0112,-0.0002,-0.0146
Eckhardt Futures LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1127,0.0786,0.0577,-0.0562,0.0167,0.0499,0.0828,-0.1795,-0.0001,0.1144,0.0186,0.0543,0.0137,-0.0002,-0.092,0.1348,-0.1076,0.0896,-0.1099,-0.0186,0.0932,0.1561,0.028,0.1908,-0.0133,-0.1101,-0.0342,-0.0347,-0.0587,0.0963,0.1415,0.0979,-0.0527,0.0271,0.1662,-0.0933,-0.0375,-0.05,-0.0179,0.1802,0.1509,0.1089,-0.0563,0.1174,0.0621,0.061,0.0135,0.0199,0.0529,0.0898,-0.0322,0.0648,-0.0039,-0.0394,-0.0193,0.054,0.0296,-0.0354,-0.0558,0.0197,0.0173,-0.0146,0.2608,0.0028,0.0049,0.0002,0.0086,0.0154,0.0515,-0.0576,-0.0245,-0.0236,0.016,0.0532,-0.0552,0.0345,-0.0267,0.0016,-0.0058,-0.019,-0.0041,-0.0174,-0.0015,0.02,-0.0125,-0.0253,0.0063,0.0248,0.0096,0.133,0.0963,0.016,-0.0093,0.006,-0.0045,0.0341,-0.0304,-0.0132,0.059,-0.0305,0.0549,-0.0222,0.0076,0.0263,-0.0459,-0.0096,0.0397,-0.0057,0.0257,0.0222,-0.0033,-0.0099,-0.0212,-0.0137,0.1076,0.0149,0.07,-0.0066,0.0027,0.0462,-0.0089,-0.0179,0.0046,0.0022,-0.0081,0.0092,0.0288,-0.0224,0.0422,-0.0077,-0.0452,-0.0001,-0.0367,-0.027,0.0443,0.0071,0.0602,0.0427,-0.0112,-0.035,0.0025,0.0125,-0.0185,0.0616,0.0305,-0.0028,0.0406,-0.0173,0.0022,0.0072,0.0042,0.0071,-0.0219,-0.0452,0.0494,0.0129,0.0194,-0.0364,0.0183,-0.0184,0.0065,0.0603,-0.0226,0.0039,0.0073,-0.0421,0.0328,0.0183,0.0518,0.0123,-0.0182,0.1156,0.0521,0.0291,0.0376,0.0177,0.0965,0.0016,0.0012,0.0159,0.0297,-0.0554,-0.0261,0.0278,0.0015,0.0115,-0.0002,-0.0146
Eckhardt Futures Ltd Partnership GblFinancial Prog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0134,-0.026,-0.0545,0.0263,0.0154,-0.0192,0.2257,0.0168,0.0092,0.0099,0.0081,0.0258,0.0535,-0.0372,-0.0199,-0.0023,0.0195,0.0286,-0.0375,-0.0092,-0.0024,0.0006,-0.0049,-0.0178,-0.005,-0.0047,-0.0082,0.0035,-0.0112,-0.0071,0.015,0.0147,0.0021,0.1384,0.0967,0.0198,-0.0071,0.009,0.0036,0.0188,-0.042,0.007,0.086,-0.0232,0.071,-0.0285,0.0049,0.0299,-0.0446,0.0004,0.0339,0.0021,0.0309,0.041,0.0027,0.0039,-0.0086,-0.0021,0.0732,-0.0005,0.041,-0.0015,0.0048,0.0526,0.004,-0.0261,0.0091,0.0207,-0.0169,0.0061,0.0234,-0.0223,0.0297,-0.0035,-0.0635,-0.0114,-0.0351,-0.047,0.0402,-0.0136,0.0476,0.0564,-0.0067,-0.0374,0.0124,-0.006,0.0021,0.0672,0.0252,-0.0207,0.0185,-0.0353,0.0037,0.0082,-0.0071,-0.0056,-0.0177,-0.0474,0.0358,0.0117,0.0287,-0.0422,0.018,-0.0165,0.0156,0.0621,-0.0264,0.0049,-0.0014,-0.0278,0.0376,0.0332,0.058,0.0136,-0.0081,0.0683,0.0561,0.0248,0.0376,0.0043,0.0333,0.0118,0.0049,0.0213,0.0115,-0.0362,-0.0194,0.0404,0.0071,0.0329,0.0174,-0.0139
Eclipse Global Monetary Program,,,,,,,,-0.0216,-0.0262,-0.1475,0.0901,-0.0112,0.0115,0.0801,0.237,-0.0329,-0.1306,0.1241,0.0899,-0.0051,0.0323,-0.0096,0.025,0.1696,-0.0677,-0.0538,0.0551,-0.0529,-0.0024,0.1174,0.1656,0.0813,-0.1027,0.0188,0.0233,-0.025,0.0423,0.0934,-0.0211,0.0142,-0.0102,0.0303,0.0309,0.0081,0.0361,0.0206,-0.0003,0.0284,0.0134,0.03,0.0609,-0.0343,-0.0291,0.0028,-0.117,-0.0512,-0.0142,0.009,0.045,-0.0224,-0.0228,0.0119,0.0452,0.0084,0.0809,-0.0234,0.0104,0.068,-0.0057,0.0034,0.0216,-0.0064,0.0545,-0.0007,-0.003,0.0558,0.0196,0.0011,0.0058,0.0304,0.0277,0.0351,0.0703,-0.0219,0.0207,-0.0041,0.0167,-0.0493,0.0401,0.0034,0.088,-0.0221,0.05,-0.0077,-0.0163,0.0366,0.0166,-0.0312,-0.0063,-0.1067,0.0281,-0.0219,-0.0346,0.1315,0.0602,0.0178,-0.0233,0.0379,-0.0257,0.0327,0.0292,0.0464,0.0044,0.0312,0.0235,0.0149,0.015,-0.043,-0.0045,-0.0037,0.0087,-0.061,0.0329,-0.0425,0.0453,-0.0328,-0.0656,-0.0157,-0.0734,-0.007,0.1425,0.1412,0.0063,-0.0143,0.0263,-0.0735,-0.0029,0.0156,-0.0372,0.0038,0.0597,0.0601,-0.1103,0.0288,0.0042,-0.0079,-0.0029,0.0048,0.0037,0.1133,0.0408,0.0322,0.0473,-0.09,-0.0364,0.069,0.0779,0.0516,-0.0363,0.0127,0.0744,-0.0268,-0.0122,-0.0015,0.0044,-0.0063,0.0052,0.0501,-0.0099,0.0446,-0.0036,-0.1132,0.002,-0.0142,-0.0574,0.0112,0.029,0.0024,0.0013,0.0043,-0.0495,-0.0162,-0.0475,-0.0153,-0.0216,0.0257,0.003,0.0199,0.0134,-0.0528,0.0466,-0.0307,0.006,-0.0192,0.0547,0.0652,-0.0356,0.0084,-0.0302,-0.0021,-0.0184,0.0391,0.015,0.0613,0.0297,-0.0204,-0.004,0.059,0.0545,0.012,-0.0499,-0.0221,0.0431,0.0639,-0.0221,0.022,-0.0066,0.047,-0.0116,-0.0365,-0.018,0.0404,-0.0565,-0.0046,0.0438,0.1103,0.0616,0.0244,-0.0382
Eclipse Global Partners LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0418,-0.0302,-0.0296,0.0048,-0.1154,-0.0524,-0.0167,0.0122,0.0492,-0.0225,-0.02,0.0188,0.0472,0.0214,0.0987,-0.026,0.0122,0.0805,-0.004,0.0009,0.0272,0.005,0.0596,-0.0069,0.001,0.0602,0.0099,0.0065,-0.0068,0.0443,0.037,0.0469,0.0775,-0.0193,0.0208,0.0012,0.014,-0.0494,0.0466,0.0052,0.085,-0.0207,0.0485,-0.0049,-0.0197,0.0412,0.0181,-0.0295,-0.0066,-0.1034,0.0223,-0.0171,-0.0286,0.1186,0.064,0.0238,-0.0297,0.0339,-0.0268,0.0221,0.0323,0.0475,0.0026,0.0338,0.0221,0.0162,0.0158,-0.0451,-0.0052,-0.005,0.0098,-0.0619,0.0316,-0.0408,0.0478,-0.0322,-0.0605,-0.0167,-0.0766,-0.0041,0.1393,0.1257,0.0109,-0.0124,0.024,-0.0708,-0.0014,0.0142,-0.0375,0.0023,0.0594,0.0579,-0.1092,0.0273,0.0041,-0.0087,-0.0045,0.004,0.0029,0.1088,0.0368,0.0291,0.0431,-0.0913,-0.0372,0.0662,0.0778,0.0486,-0.0356,0.0107,0.0684,-0.0256,-0.0141,-0.0025,0.0021,-0.0076,0.0042,0.0468,-0.0113,0.043,-0.004,-0.116,0.0018,-0.0136,-0.0567,0.0119,0.0295,0.0028,0.0025,0.0051,-0.0501,-0.0155,-0.0464,-0.0134,-0.0204,0.0259,0.0038,0.0195,0.0188,-0.0534,0.0471,-0.028,0.0064,-0.0199,0.0572,0.065,-0.0323,0.0056,-0.0297,-0.0017,-0.0168,0.039,0.0123,0.0559,0.0146,-0.0189,-0.0059,0.0436,0.0331,0.0001,-0.0411,-0.042,0.0486,0.0879,-0.0306,0.0112,-0.0239,0.0423,-0.0119,-0.0144,0.024,0.0185,-0.0605,-0.0287,0.0292,0.1072,0.0562,0.0221,-0.0388
ECU Original Currency Programme EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016128353,0.009012654,0.002708347,0.033615845,0.042398795,0.004807249,-0.035043517,0.014657042,0.04959797,0.056295163,0.013119405,0.00265623,0.002500001,0.002500001,0.002620418,0.002604155,0.002552119,0.020843372,0.044321165,-0.024879316,0.007877699,0.044069272,0.07515217,0.000400798,0.004802298,0.010913656,0.03492236,0.001148094,0.027990285,0.026951095,-0.002863491,0.030754809,0.047904676,-0.029231392,0.04793404,0.003015638,0.002604171,0.000316839,0.008213311,0.000697477,-0.001796309,-0.022537696,-0.018731806,-0.013563626,0.002066159,-0.01280579,-0.011237141,0.002819263,0.02853923,0.030947548,0.022945947,0.012693497,-0.032169824,0.003640732,-0.003750511,-0.056261083,0.042419568,-0.008964499,0.01283607,0.082040227,-0.003889997,0.004139069,0.03549542,-0.012275069,-0.010510143,0.047234152,0.004082648,0.024742195,0.010832817,0.021226545,-0.023583051,0.091443235,0.006922094,-0.003007436,0.021624148,-0.004756833,-0.007512366,0.011935003,0.030745469,-0.035398562,0.002858438,0.00265981,-0.004386032,0.008568961,0.035407258,-0.045755477,0.006443609,0.024906829,0.007707196,0.045676646,0.010173551,-0.016831462,0.051549822,0.025758992,0.000511926,0.000154059,0.039980222,0.021943342,0.012126401,-0.006321984,0.015315481,-0.016624088,0.014789953,-0.024301799,0.019444363,0.002366118,0.002363396,-0.004534679,0.024546307,0.023675791,-0.010511103,0.016501072,-0.012934203,0.017405903,0.005065467,0.020725916,0.004010267,0.006433356,-0.001572218,0.010584981,0.006602443,-0.007490611,-0.013395853,0.028415638,0.006625428,-0.012161951,0.013455886,0.01240852,-0.011008325,0.021761673,0.009931872,0.003729529,0.020591188,-0.004980366,-0.00858813,-0.001160741,0.009770317,0.017193038,0.021607988,-0.014047835,-0.040402126,-0.021368052,-0.030287851,-0.001509667,-0.0019,-0.0025,-0.0208,0.0032,0.003,0.0106,0.0082,-0.0283,-0.0016,0.0036,-0.0029,0.0023,0.0142
ECU Original Currency Programme GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018281612,0.011553808,0.005156279,0.035132601,0.043795363,0.007102849,-0.033968853,0.016641788,0.04999914,0.057307944,0.014591588,0.005000001,0.005104177,0.005084594,0.005000023,0.005019508,0.005123683,0.023014525,0.045681897,-0.022408399,0.011599732,0.046645985,0.076800924,0.00346989,0.008195516,0.014270409,0.037250993,0.004678555,0.032176923,0.029233167,-0.000567365,0.033843726,0.053811499,-0.026863546,0.050530857,0.005675006,0.005181773,0.002727449,0.010616635,0.002899066,0.000522225,-0.020346803,-0.017260082,-0.01136095,0.004124491,-0.010241769,-0.0088711,0.004482277,0.029669554,0.033749882,0.024794148,0.014395117,-0.032485376,0.005200104,-0.002236429,-0.054203289,0.042820421,-0.008100874,0.013991997,0.084381901,-0.003062215,0.00516015,0.035045433,-0.011563872,-0.009445627,0.048710341,0.004594436,0.025803127,0.01130194,0.022115863,-0.023205043,0.0891417,0.007543909,-0.002465974,0.022228874,-0.00430315,-0.007261172,0.012643977,0.030329592,-0.035627409,0.003418402,0.003179679,-0.003973151,0.009491203,0.036536708,-0.046459555,0.007207102,0.025844061,0.008664099,0.044599459,0.011667523,-0.015479021,0.0524816,0.026630044,0.001912718,0.001556738,0.040540481,0.022911023,0.013838696,-0.004618955,0.017123605,-0.014613709,0.016730897,-0.022711902,0.021763208,0.004526566,0.004574947,-0.00230696,0.026200274,0.025865141,-0.008202618,0.018610943,-0.011072324,0.019118985,0.007406267,0.022612988,0.006066505,0.008505761,0.001745985,0.01265351,0.008458166,-0.005650309,-0.011955554,0.029985105,0.008221089,-0.010692262,0.014585368,0.013627085,-0.00954311,0.023029564,0.011449344,0.005011919,0.021679604,-0.003616873,-0.007372199,0.000152227,0.011161974,0.018398018,0.023079741,-0.012601385,-0.040260805,-0.019960903,-0.029488123,-0.000469932,-0.0006,-0.0012,-0.0203,0.0043,0.0039,0.0114,0.0091,-0.0276,-0.0007,0.0044,-0.0022,0.0021,0.013
ECU Original Currency Programme USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017172783,0.010915814,0.004349826,0.034089896,0.043865404,0.006499115,-0.034429813,0.016174651,0.04974493,0.058804301,0.014828728,0.004427082,0.00439684,0.004296886,0.004390437,0.00457877,0.004574644,0.022668512,0.04374242,-0.023152673,0.0102249,0.046771164,0.075453828,0.001935361,0.006704864,0.012749854,0.03642567,0.003011741,0.02988398,0.028112489,-0.001635923,0.03280158,0.053483919,-0.028142865,0.048294779,0.003927887,0.00390357,0.001802552,0.00997408,0.002471715,0.000183443,-0.020574514,-0.017706884,-0.011166751,0.004289914,-0.010358777,-0.00841877,0.004406916,0.030231085,0.03313847,0.024754485,0.014277222,-0.03075772,0.005724058,-0.001661879,-0.051957548,0.043858184,-0.00775135,0.014414217,0.089438131,-0.002658371,0.004919364,0.034527397,-0.012399611,-0.010219484,0.047714449,0.00344194,0.024965654,0.009985589,0.020177673,-0.024363478,0.089136418,0.005261877,-0.004262953,0.020530497,-0.006284011,-0.009103351,0.011251524,0.029138614,-0.036676195,0.001637169,0.00146673,-0.00588966,0.007724176,0.034939839,-0.04721714,0.005113413,0.023982574,0.006849812,0.04343777,0.009546372,-0.016774478,0.053076032,0.024983452,-0.000387191,-0.000620738,0.039302281,0.021219629,0.011105595,-0.00691886,0.014615411,-0.017321346,0.014116881,-0.025005286,0.019208564,0.001898668,0.002232655,-0.004418668,0.023797826,0.024376804,-0.009806372,0.017098174,-0.01197402,0.017604143,0.006111071,0.022324987,0.005328552,0.008003862,0.001001761,0.012215146,0.00837859,-0.005489665,-0.011713811,0.03104181,0.008612885,-0.009487067,0.015393298,0.014360762,-0.008992735,0.023570689,0.012012284,0.005163354,0.021791564,-0.003651385,-0.007439328,4.75E-05,0.010937715,0.018254024,0.022749569,-0.013651918,-0.042220387,-0.021324708,-0.030746123,-0.001975028,-0.0021,-0.0027,-0.0223,0.003,0.0008,0.0085,0.0061,-0.0304,-0.0047,0,-0.006,-0.0004,0.0113
EMC Classic Program,0.053,0.005,0.364,0.396,-0.159,0.18,0.115,0.167,0.094,0.029,0.002,-0.02,-0.073,-0.118,0.002,-0.048,-0.032,0.011,-0.113,-0.018,0.134,-0.028,-0.026,0.446,-0.152,-0.058,-0.057,-0.048,-0.038,0.054,0.094,0.012,-0.121,-0.011,0.008,-0.043,0.069,0.085,0.03,0.102,-0.055,-0.015,0.22,0.095,-0.027,-0.019,-0.024,0.082,-0.13,-0.114,0.12,-0.014,0.119,-0.012,-0.068,-0.072,-0.012,-0.111,0.144,-0.002,-0.079,0.077,0.213,0.167,0.228,-0.007,-0.193,-0.13,-0.097,-0.051,0.008,0.173,-0.029,-0.165,-0.016,0.035,-0.059,0.041,0.015,-0.028,0.03,0.189,0.096,-0.087,0.056,0.087,0.039,-0.084,0.012,0.01,0.075,-0.043,-0.003,-0.067,0.01,0.059,-0.003,0.033,-0.038,-0.105,-0.006,-0.062,-0.037,0.328,0.081,-0.088,-0.03,0.028,-0.048,0.173,-0.06,0.05,-0.043,-0.011,-0.063,-0.008,0.075,-0.181,0.021,0.021,-0.007,0.029,-0.025,-0.008,0.088,-0.047,-0.028,0.046,-0.059,0.027,0.072,0.09,-0.003,0.018,0.17,-0.068,-0.007,-0.002,-0.017,0.062,0.13,-0.003,-0.097,-0.017,-0.047,-0.098,0.053,-0.041,0.065,0.137,0.055,-0.0131,0.039,-0.12,-0.053,0.0289,0.051,0.103,-0.126,0.011,0.13,-0.022,0.024,0,0.026,0.072,-0.027,0.086,-0.011,0.096,-0.021,-0.125,-0.056,-0.05,-0.038,0.001,-0.015,0.036,0.105,-0.038,-0.0502045,0.0729588,-0.0179639,-0.0403195,0.0371428,0.0202453,0.0019504,0.0367111,0.0409733,-0.0757893,0.0819396,-0.0041468,0.046,-0.059,0.076,0.161,0.012,-0.024,-0.042,0.013,-0.02,0.007,0.014,0,0.038,-0.052,-0.032,0.042,0.036,0.047,-0.073,-0.011,0.104,0.066,-0.003,0.013,0.035,0.149,-0.014,0.002,0.017,0.053,-0.061,0.012,0.058,0.119,0.028,0.005,-0.021
EMC Currency Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.035,-0.003,-0.046,0,-0.003,0.039,0.014,0.007,0.016,-0.026,0.02,0.022,0.047,-0.003,-0.026,0.025,0.006,0.002,0.002,0.003,0.003,0.01,-0.0069,0.008,0.0025,0.004,0.0207
